Date,Category,Amount,Type
01/24/2023 00:00:00,entertainment,12523,Expense
01/24/2023 00:00:00,rent,62724,Expense
01/24/2023 00:00:00,other,14500,Expense
01/25/2023 00:00:00,travel,34226,Expense
01/26/2023 00:00:00,other,14670,Expense
01/27/2023 00:00:00,food & drink,67667,Expense
01/27/2023 00:00:00,rent,53327,Expense
01/28/2023 00:00:00,rent,99733,Expense
01/29/2023 00:00:00,health & fitness,32305,Expense
01/29/2023 00:00:00,food & drink,100422,Expense
01/30/2023 00:00:00,rent,46452,Expense
01/31/2023 00:00:00,food & drink,171879,Expense
01/31/2023 00:00:00,investment,43640,Expense
02/01/2023 00:00:00,utilities,36613,Expense
02/02/2023 00:00:00,food & drink,11102,Expense
02/03/2023 00:00:00,shopping,45679,Expense
02/06/2023 00:00:00,health & fitness,5498,Expense
02/07/2023 00:00:00,other,14780,Expense
02/07/2023 00:00:00,food & drink,3669,Expense
02/08/2023 00:00:00,other,28120,Expense
02/08/2023 00:00:00,food & drink,190862,Expense
02/09/2023 00:00:00,travel,66133,Expense
02/12/2023 00:00:00,food & drink,74415,Expense
02/13/2023 00:00:00,travel,148176,Expense
02/15/2023 00:00:00,health & fitness,118746,Expense
02/16/2023 00:00:00,entertainment,14676,Expense
02/18/2023 00:00:00,entertainment,30963,Expense
02/20/2023 00:00:00,food & drink,47367,Expense
02/20/2023 00:00:00,food & drink,190247,Expense
02/22/2023 00:00:00,other,30190,Expense
02/22/2023 00:00:00,investment,39390,Expense
02/24/2023 00:00:00,food & drink,194539,Expense
02/26/2023 00:00:00,investment,47570,Expense
02/26/2023 00:00:00,health & fitness,92233,Expense
02/26/2023 00:00:00,other,12620,Expense
02/28/2023 00:00:00,rent,10158,Expense
03/03/2023 00:00:00,shopping,15891,Expense
03/03/2023 00:00:00,shopping,132826,Expense
03/05/2023 00:00:00,other,26380,Expense
03/05/2023 00:00:00,shopping,140444,Expense
03/05/2023 00:00:00,health & fitness,91099,Expense
03/07/2023 00:00:00,entertainment,28086,Expense
03/08/2023 00:00:00,travel,93206,Expense
03/08/2023 00:00:00,rent,31927,Expense
03/08/2023 00:00:00,other,30720,Expense
03/08/2023 00:00:00,health & fitness,192962,Expense
03/10/2023 00:00:00,food & drink,43789,Expense
03/10/2023 00:00:00,rent,32365,Expense
03/12/2023 00:00:00,utilities,19151,Expense
03/13/2023 00:00:00,health & fitness,79853,Expense
03/13/2023 00:00:00,other,26310,Expense
03/13/2023 00:00:00,utilities,7185,Expense
03/15/2023 00:00:00,salary,111635,Expense
03/15/2023 00:00:00,rent,92947,Expense
03/16/2023 00:00:00,utilities,25169,Expense
03/16/2023 00:00:00,investment,15700,Expense
03/18/2023 00:00:00,other,35490,Expense
03/18/2023 00:00:00,rent,116882,Expense
03/21/2023 00:00:00,rent,5338,Expense
03/22/2023 00:00:00,other,15550,Expense
03/23/2023 00:00:00,other,15030,Expense
03/23/2023 00:00:00,other,9140,Expense
03/23/2023 00:00:00,other,37350,Expense
03/24/2023 00:00:00,shopping,136959,Expense
03/27/2023 00:00:00,investment,20330,Expense
03/29/2023 00:00:00,salary,176801,Expense
03/30/2023 00:00:00,investment,29170,Expense
03/31/2023 00:00:00,salary,13135,Expense
03/31/2023 00:00:00,utilities,84428,Expense
04/01/2023 00:00:00,food & drink,197891,Expense
04/01/2023 00:00:00,entertainment,12652,Expense
04/04/2023 00:00:00,health & fitness,96457,Expense
04/07/2023 00:00:00,health & fitness,182623,Expense
04/08/2023 00:00:00,shopping,54817,Expense
04/09/2023 00:00:00,investment,7400,Expense
04/10/2023 00:00:00,travel,1266,Expense
04/10/2023 00:00:00,health & fitness,153602,Expense
04/13/2023 00:00:00,utilities,20927,Expense
04/15/2023 00:00:00,travel,107204,Expense
04/16/2023 00:00:00,food & drink,153046,Expense
04/20/2023 00:00:00,utilities,36044,Expense
04/20/2023 00:00:00,shopping,71606,Expense
04/21/2023 00:00:00,health & fitness,182882,Expense
04/22/2023 00:00:00,other,16640,Expense
04/22/2023 00:00:00,entertainment,167503,Expense
04/23/2023 00:00:00,salary,108883,Expense
04/24/2023 00:00:00,investment,12390,Expense
04/25/2023 00:00:00,investment,6630,Expense
05/02/2023 00:00:00,food & drink,67015,Expense
05/02/2023 00:00:00,utilities,68811,Expense
05/03/2023 00:00:00,other,9870,Expense
05/05/2023 00:00:00,health & fitness,192151,Expense
05/05/2023 00:00:00,shopping,117617,Expense
05/05/2023 00:00:00,investment,14080,Expense
05/07/2023 00:00:00,health & fitness,28154,Expense
05/12/2023 00:00:00,other,44910,Expense
05/14/2023 00:00:00,utilities,141729,Expense
05/14/2023 00:00:00,health & fitness,45424,Expense
05/14/2023 00:00:00,utilities,76298,Expense
05/15/2023 00:00:00,travel,26342,Expense
05/15/2023 00:00:00,shopping,170301,Expense
05/16/2023 00:00:00,food & drink,37234,Expense
05/17/2023 00:00:00,entertainment,12829,Expense
05/18/2023 00:00:00,other,16520,Expense
05/19/2023 00:00:00,rent,48361,Expense
05/20/2023 00:00:00,utilities,127601,Expense
05/20/2023 00:00:00,health & fitness,89879,Expense
05/20/2023 00:00:00,entertainment,138942,Expense
05/22/2023 00:00:00,rent,144362,Expense
05/22/2023 00:00:00,other,39370,Expense
05/22/2023 00:00:00,shopping,99123,Expense
05/25/2023 00:00:00,shopping,21184,Expense
05/28/2023 00:00:00,entertainment,33369,Expense
05/29/2023 00:00:00,other,13570,Expense
05/29/2023 00:00:00,investment,29150,Expense
05/30/2023 00:00:00,investment,35750,Expense
06/02/2023 00:00:00,investment,49810,Expense
06/03/2023 00:00:00,rent,68252,Expense
06/04/2023 00:00:00,salary,141196,Expense
06/05/2023 00:00:00,utilities,121856,Expense
06/08/2023 00:00:00,food & drink,2115,Expense
06/08/2023 00:00:00,entertainment,82447,Expense
06/09/2023 00:00:00,travel,132459,Expense
06/09/2023 00:00:00,rent,10877,Expense
06/10/2023 00:00:00,shopping,18438,Expense
06/10/2023 00:00:00,salary,31564,Expense
06/13/2023 00:00:00,salary,40735,Expense
06/15/2023 00:00:00,investment,28900,Expense
06/16/2023 00:00:00,salary,16891,Expense
06/16/2023 00:00:00,shopping,94718,Expense
06/17/2023 00:00:00,travel,19136,Expense
06/17/2023 00:00:00,utilities,74833,Expense
06/19/2023 00:00:00,utilities,89709,Expense
06/21/2023 00:00:00,salary,53417,Expense
06/22/2023 00:00:00,rent,18056,Expense
06/22/2023 00:00:00,food & drink,31075,Expense
06/23/2023 00:00:00,shopping,19417,Expense
06/25/2023 00:00:00,food & drink,168319,Expense
06/25/2023 00:00:00,shopping,19316,Expense
06/25/2023 00:00:00,salary,11497,Expense
06/26/2023 00:00:00,travel,16712,Expense
06/30/2023 00:00:00,food & drink,100918,Expense
07/01/2023 00:00:00,utilities,24936,Expense
07/02/2023 00:00:00,utilities,189863,Expense
07/05/2023 00:00:00,other,11410,Expense
07/05/2023 00:00:00,investment,20780,Expense
07/06/2023 00:00:00,shopping,41182,Expense
07/07/2023 00:00:00,utilities,166988,Expense
07/07/2023 00:00:00,rent,18318,Expense
07/10/2023 00:00:00,health & fitness,171468,Expense
07/10/2023 00:00:00,food & drink,157524,Expense
07/10/2023 00:00:00,shopping,23391,Expense
07/10/2023 00:00:00,investment,13650,Expense
07/11/2023 00:00:00,rent,157363,Expense
07/13/2023 00:00:00,health & fitness,175701,Expense
07/15/2023 00:00:00,salary,114833,Expense
07/15/2023 00:00:00,utilities,55807,Expense
07/15/2023 00:00:00,other,8170,Expense
07/15/2023 00:00:00,health & fitness,138412,Expense
07/15/2023 00:00:00,other,27000,Expense
07/16/2023 00:00:00,food & drink,68235,Expense
07/17/2023 00:00:00,travel,56789,Expense
07/18/2023 00:00:00,rent,194527,Expense
07/19/2023 00:00:00,travel,19487,Expense
07/19/2023 00:00:00,health & fitness,54615,Expense
07/20/2023 00:00:00,rent,38399,Expense
07/21/2023 00:00:00,shopping,148448,Expense
07/23/2023 00:00:00,health & fitness,164382,Expense
07/25/2023 00:00:00,utilities,14058,Expense
07/26/2023 00:00:00,shopping,27994,Expense
07/27/2023 00:00:00,food & drink,35574,Expense
07/27/2023 00:00:00,entertainment,167558,Expense
07/30/2023 00:00:00,salary,11061,Expense
08/01/2023 00:00:00,entertainment,55522,Expense
08/04/2023 00:00:00,shopping,127447,Expense
08/05/2023 00:00:00,investment,24810,Expense
08/07/2023 00:00:00,health & fitness,69506,Expense
08/07/2023 00:00:00,salary,36339,Expense
08/09/2023 00:00:00,travel,150043,Expense
08/09/2023 00:00:00,travel,6463,Expense
08/10/2023 00:00:00,investment,23130,Expense
08/10/2023 00:00:00,entertainment,54548,Expense
08/11/2023 00:00:00,food & drink,173061,Expense
08/16/2023 00:00:00,food & drink,95345,Expense
08/17/2023 00:00:00,investment,5690,Expense
08/17/2023 00:00:00,travel,142835,Expense
08/21/2023 00:00:00,travel,85338,Expense
08/22/2023 00:00:00,health & fitness,92341,Expense
08/23/2023 00:00:00,travel,135762,Expense
08/25/2023 00:00:00,shopping,117313,Expense
08/27/2023 00:00:00,other,28150,Expense
08/30/2023 00:00:00,rent,96866,Expense
08/30/2023 00:00:00,travel,128478,Expense
08/30/2023 00:00:00,travel,131568,Expense
08/30/2023 00:00:00,travel,38484,Expense
09/01/2023 00:00:00,entertainment,180038,Expense
09/01/2023 00:00:00,shopping,132446,Expense
09/03/2023 00:00:00,food & drink,131425,Expense
09/04/2023 00:00:00,entertainment,6929,Expense
09/04/2023 00:00:00,food & drink,117022,Expense
09/04/2023 00:00:00,travel,181475,Expense
09/07/2023 00:00:00,salary,181399,Expense
09/10/2023 00:00:00,travel,169238,Expense
09/11/2023 00:00:00,utilities,59463,Expense
09/11/2023 00:00:00,travel,145312,Expense
09/12/2023 00:00:00,utilities,189438,Expense
09/12/2023 00:00:00,rent,45228,Expense
09/13/2023 00:00:00,travel,84674,Expense
09/14/2023 00:00:00,health & fitness,52851,Expense
09/14/2023 00:00:00,rent,94637,Expense
09/14/2023 00:00:00,rent,94972,Expense
09/15/2023 00:00:00,shopping,11758,Expense
09/15/2023 00:00:00,investment,36260,Expense
09/16/2023 00:00:00,utilities,198477,Expense
09/16/2023 00:00:00,salary,29502,Expense
09/21/2023 00:00:00,utilities,156009,Expense
09/21/2023 00:00:00,utilities,63369,Expense
09/23/2023 00:00:00,other,27400,Expense
09/24/2023 00:00:00,utilities,11568,Expense
09/28/2023 00:00:00,investment,15600,Expense
09/29/2023 00:00:00,shopping,81275,Expense
10/03/2023 00:00:00,shopping,1929,Expense
10/04/2023 00:00:00,entertainment,4565,Expense
10/04/2023 00:00:00,health & fitness,190064,Expense
10/05/2023 00:00:00,investment,23530,Expense
10/06/2023 00:00:00,health & fitness,63106,Expense
10/08/2023 00:00:00,other,18680,Expense
10/08/2023 00:00:00,investment,29420,Expense
10/08/2023 00:00:00,salary,145839,Expense
10/09/2023 00:00:00,health & fitness,87299,Expense
10/09/2023 00:00:00,utilities,69204,Expense
10/11/2023 00:00:00,health & fitness,150273,Expense
10/13/2023 00:00:00,other,6560,Expense
10/14/2023 00:00:00,investment,15080,Expense
10/14/2023 00:00:00,utilities,43027,Expense
10/15/2023 00:00:00,food & drink,75663,Expense
10/15/2023 00:00:00,food & drink,119191,Expense
10/16/2023 00:00:00,investment,6610,Expense
10/17/2023 00:00:00,investment,39140,Expense
10/17/2023 00:00:00,rent,109909,Expense
10/27/2023 00:00:00,utilities,41893,Expense
10/27/2023 00:00:00,food & drink,60922,Expense
10/29/2023 00:00:00,travel,124937,Expense
10/30/2023 00:00:00,investment,28150,Expense
10/30/2023 00:00:00,shopping,16630,Expense
11/04/2023 00:00:00,investment,45770,Expense
11/05/2023 00:00:00,investment,26540,Expense
11/08/2023 00:00:00,entertainment,72226,Expense
11/08/2023 00:00:00,utilities,8842,Expense
11/08/2023 00:00:00,entertainment,137953,Expense
11/09/2023 00:00:00,entertainment,1545,Expense
11/09/2023 00:00:00,rent,167211,Expense
11/11/2023 00:00:00,utilities,18994,Expense
11/11/2023 00:00:00,rent,144989,Expense
11/13/2023 00:00:00,other,23930,Expense
11/14/2023 00:00:00,travel,53561,Expense
11/14/2023 00:00:00,investment,8230,Expense
11/15/2023 00:00:00,health & fitness,160518,Expense
11/17/2023 00:00:00,rent,19905,Expense
11/18/2023 00:00:00,food & drink,2925,Expense
11/21/2023 00:00:00,investment,31920,Expense
11/21/2023 00:00:00,salary,191063,Expense
11/22/2023 00:00:00,rent,75152,Expense
11/23/2023 00:00:00,rent,80755,Expense
11/23/2023 00:00:00,travel,167306,Expense
11/26/2023 00:00:00,salary,16018,Expense
11/26/2023 00:00:00,utilities,23498,Expense
11/26/2023 00:00:00,food & drink,196332,Expense
11/26/2023 00:00:00,rent,8379,Expense
11/27/2023 00:00:00,health & fitness,12266,Expense
11/27/2023 00:00:00,salary,37071,Expense
11/28/2023 00:00:00,utilities,97133,Expense
11/28/2023 00:00:00,shopping,88697,Expense
11/29/2023 00:00:00,other,6010,Expense
12/05/2023 00:00:00,entertainment,195601,Expense
12/05/2023 00:00:00,health & fitness,104301,Expense
12/06/2023 00:00:00,rent,87137,Expense
12/08/2023 00:00:00,salary,69804,Expense
12/09/2023 00:00:00,shopping,30582,Expense
12/09/2023 00:00:00,food & drink,3317,Expense
12/10/2023 00:00:00,salary,170522,Expense
12/11/2023 00:00:00,rent,150535,Expense
12/13/2023 00:00:00,health & fitness,194059,Expense
12/14/2023 00:00:00,investment,36010,Expense
12/14/2023 00:00:00,entertainment,16687,Expense
12/18/2023 00:00:00,salary,18516,Expense
12/20/2023 00:00:00,health & fitness,24623,Expense
12/21/2023 00:00:00,food & drink,21426,Expense
12/22/2023 00:00:00,food & drink,165356,Expense
12/23/2023 00:00:00,travel,178132,Expense
12/25/2023 00:00:00,salary,190121,Expense
12/26/2023 00:00:00,food & drink,163501,Expense
12/27/2023 00:00:00,health & fitness,11247,Expense
12/29/2023 00:00:00,entertainment,1437,Expense
12/29/2023 00:00:00,salary,143615,Expense
12/29/2023 00:00:00,salary,23691,Expense
01/02/2024 00:00:00,travel,10999,Expense
01/02/2024 00:00:00,rent,1011,Expense
01/04/2024 00:00:00,investment,38520,Expense
01/04/2024 00:00:00,investment,20360,Expense
01/07/2024 00:00:00,other,22660,Expense
01/09/2024 00:00:00,entertainment,143641,Expense
01/09/2024 00:00:00,other,8800,Expense
01/10/2024 00:00:00,rent,154657,Expense
01/11/2024 00:00:00,salary,18495,Expense
01/11/2024 00:00:00,investment,40450,Expense
01/11/2024 00:00:00,utilities,192807,Expense
01/12/2024 00:00:00,utilities,138672,Expense
01/13/2024 00:00:00,investment,13480,Expense
01/14/2024 00:00:00,health & fitness,101318,Expense
01/15/2024 00:00:00,entertainment,55446,Expense
01/16/2024 00:00:00,travel,91116,Expense
01/16/2024 00:00:00,other,46960,Expense
01/16/2024 00:00:00,health & fitness,142663,Expense
01/17/2024 00:00:00,entertainment,40977,Expense
01/19/2024 00:00:00,health & fitness,14236,Expense
01/19/2024 00:00:00,utilities,101275,Expense
01/19/2024 00:00:00,travel,137636,Expense
01/19/2024 00:00:00,utilities,196286,Expense
01/20/2024 00:00:00,salary,116978,Expense
01/22/2024 00:00:00,shopping,135174,Expense
01/23/2024 00:00:00,travel,175618,Expense
01/24/2024 00:00:00,food & drink,105023,Expense
01/25/2024 00:00:00,investment,9340,Expense
01/26/2024 00:00:00,entertainment,54129,Expense
01/26/2024 00:00:00,travel,136995,Expense
01/26/2024 00:00:00,investment,29170,Expense
01/27/2024 00:00:00,food & drink,72378,Expense
01/28/2024 00:00:00,entertainment,14874,Expense
01/30/2024 00:00:00,entertainment,102674,Expense
02/01/2024 00:00:00,travel,138894,Expense
02/06/2024 00:00:00,other,36740,Expense
02/07/2024 00:00:00,health & fitness,193201,Expense
02/07/2024 00:00:00,other,21630,Expense
02/10/2024 00:00:00,health & fitness,151266,Expense
02/10/2024 00:00:00,salary,166167,Expense
02/10/2024 00:00:00,entertainment,155453,Expense
02/14/2024 00:00:00,rent,38208,Expense
02/14/2024 00:00:00,travel,90314,Expense
02/15/2024 00:00:00,investment,35900,Expense
02/16/2024 00:00:00,other,26640,Expense
02/17/2024 00:00:00,other,5460,Expense
02/19/2024 00:00:00,utilities,8948,Expense
02/21/2024 00:00:00,food & drink,154959,Expense
02/21/2024 00:00:00,travel,9862,Expense
02/21/2024 00:00:00,health & fitness,15503,Expense
02/22/2024 00:00:00,entertainment,191441,Expense
02/23/2024 00:00:00,utilities,8377,Expense
02/23/2024 00:00:00,rent,70531,Expense
02/24/2024 00:00:00,health & fitness,66882,Expense
02/24/2024 00:00:00,salary,19933,Expense
02/25/2024 00:00:00,food & drink,2383,Expense
02/27/2024 00:00:00,entertainment,180995,Expense
02/27/2024 00:00:00,entertainment,19182,Expense
02/27/2024 00:00:00,health & fitness,76893,Expense
02/28/2024 00:00:00,rent,77789,Expense
02/29/2024 00:00:00,travel,5916,Expense
03/02/2024 00:00:00,health & fitness,103348,Expense
03/03/2024 00:00:00,salary,9726,Expense
03/05/2024 00:00:00,entertainment,64742,Expense
03/05/2024 00:00:00,investment,18710,Expense
03/06/2024 00:00:00,rent,4191,Expense
03/06/2024 00:00:00,entertainment,173125,Expense
03/06/2024 00:00:00,food & drink,12576,Expense
03/07/2024 00:00:00,shopping,129666,Expense
03/07/2024 00:00:00,utilities,5727,Expense
03/08/2024 00:00:00,food & drink,18417,Expense
03/11/2024 00:00:00,other,10770,Expense
03/13/2024 00:00:00,entertainment,182286,Expense
03/15/2024 00:00:00,salary,126413,Expense
03/16/2024 00:00:00,food & drink,78511,Expense
03/18/2024 00:00:00,investment,10180,Expense
03/26/2024 00:00:00,food & drink,140476,Expense
03/27/2024 00:00:00,investment,28740,Expense
03/28/2024 00:00:00,travel,121707,Expense
03/29/2024 00:00:00,salary,76901,Expense
03/30/2024 00:00:00,food & drink,95324,Expense
03/30/2024 00:00:00,utilities,149604,Expense
04/03/2024 00:00:00,travel,192067,Expense
04/04/2024 00:00:00,other,5910,Expense
04/06/2024 00:00:00,utilities,25524,Expense
04/07/2024 00:00:00,other,49000,Expense
04/08/2024 00:00:00,rent,61634,Expense
04/09/2024 00:00:00,health & fitness,43136,Expense
04/09/2024 00:00:00,utilities,3303,Expense
04/10/2024 00:00:00,investment,49960,Expense
04/10/2024 00:00:00,travel,39671,Expense
04/11/2024 00:00:00,rent,5884,Expense
04/13/2024 00:00:00,investment,21170,Expense
04/16/2024 00:00:00,salary,190356,Expense
04/17/2024 00:00:00,entertainment,20909,Expense
04/17/2024 00:00:00,entertainment,64239,Expense
04/17/2024 00:00:00,travel,138998,Expense
04/18/2024 00:00:00,other,30910,Expense
04/20/2024 00:00:00,utilities,1962,Expense
04/21/2024 00:00:00,entertainment,142728,Expense
04/22/2024 00:00:00,travel,168182,Expense
04/23/2024 00:00:00,other,44310,Expense
04/25/2024 00:00:00,health & fitness,155179,Expense
04/26/2024 00:00:00,rent,35978,Expense
04/26/2024 00:00:00,travel,171884,Expense
04/30/2024 00:00:00,investment,26560,Expense
05/02/2024 00:00:00,rent,145758,Expense
05/03/2024 00:00:00,food & drink,162716,Expense
05/04/2024 00:00:00,entertainment,181354,Expense
05/04/2024 00:00:00,salary,131128,Expense
05/05/2024 00:00:00,other,23290,Expense
05/05/2024 00:00:00,travel,27642,Expense
05/14/2024 00:00:00,rent,7996,Expense
05/15/2024 00:00:00,entertainment,169748,Expense
05/17/2024 00:00:00,utilities,151684,Expense
05/20/2024 00:00:00,investment,19670,Expense
05/22/2024 00:00:00,utilities,147448,Expense
05/23/2024 00:00:00,health & fitness,9044,Expense
05/25/2024 00:00:00,entertainment,13509,Expense
05/26/2024 00:00:00,food & drink,134049,Expense
05/27/2024 00:00:00,health & fitness,78231,Expense
05/27/2024 00:00:00,food & drink,8941,Expense
05/31/2024 00:00:00,rent,141044,Expense
06/01/2024 00:00:00,travel,16714,Expense
06/02/2024 00:00:00,rent,103816,Expense
06/02/2024 00:00:00,utilities,75955,Expense
06/03/2024 00:00:00,entertainment,103758,Expense
06/04/2024 00:00:00,health & fitness,97885,Expense
06/06/2024 00:00:00,food & drink,100866,Expense
06/07/2024 00:00:00,investment,23840,Expense
06/09/2024 00:00:00,other,22320,Expense
06/10/2024 00:00:00,investment,34670,Expense
06/12/2024 00:00:00,rent,132561,Expense
06/13/2024 00:00:00,health & fitness,144331,Expense
06/13/2024 00:00:00,salary,96325,Expense
